Author: Spencer Rodgers, Date 1/8/2021
Missile X, Missile Y, Target X, Target Y,AccelM, Separation, Time 
1149.27,1331.42,1782.69,1788.72,-8.42729,784.819,2.96
1154.12,1334.95,1785.69,1788.72,-8.41438,781.25,2.97
1158.98,1338.47,1788.69,1788.72,-8.40145,777.684,2.98
1163.85,1341.98,1791.69,1788.72,-8.38852,774.123,2.99
1168.71,1345.49,1794.69,1788.72,-8.37557,770.565,3
1173.59,1348.99,1797.69,1788.72,-8.3626,767.012,3.01
1178.47,1352.48,1800.69,1788.72,-8.34963,763.462,3.02
1183.35,1355.97,1803.69,1788.72,-8.33664,759.917,3.03
1188.24,1359.44,1806.69,1788.72,-8.32364,756.376,3.04
1193.13,1362.92,1809.69,1788.72,-8.31063,752.838,3.05
1198.03,1366.38,1812.69,1788.72,-8.2976,749.305,3.06
1202.93,1369.84,1815.69,1788.72,-8.28457,745.776,3.07
1207.84,1373.3,1818.69,1788.72,-8.27152,742.252,3.08
1212.75,1376.74,1821.69,1788.72,-8.25847,738.731,3.09
1217.66,1380.18,1824.69,1788.72,-8.2454,735.214,3.1
1222.59,1383.62,1827.69,1788.72,-8.23232,731.702,3.11
1227.51,1387.04,1830.69,1788.72,-8.21923,728.194,3.12
1232.44,1390.46,1833.69,1788.72,-8.20614,724.69,3.13
1237.37,1393.88,1836.69,1788.72,-8.19303,721.19,3.14
1242.31,1397.28,1839.69,1788.72,-8.17991,717.695,3.15
1247.26,1400.68,1842.69,1788.72,-8.16678,714.203,3.16
1252.21,1404.08,1845.69,1788.72,-8.15365,710.716,3.17
1257.16,1407.46,1848.69,1788.72,-8.1405,707.234,3.18
1262.12,1410.84,1851.69,1788.72,-8.12735,703.755,3.19
1267.08,1414.22,1854.69,1788.72,-8.11418,700.281,3.2
1272.04,1417.58,1857.69,1788.72,-8.10101,696.811,3.21
1277.01,1420.94,1860.69,1788.72,-8.08783,693.346,3.22
1281.99,1424.3,1863.69,1788.72,-8.07464,689.885,3.23
1286.97,1427.65,1866.69,1788.72,-8.06145,686.428,3.24
1291.95,1430.99,1869.69,1788.72,-8.04824,682.976,3.25
